Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Description,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating
5237,1480,929,52,1,14,488,3,14,2377,0,1653,3,3,2635,514,4.0
5238,2393,1171,65,2,5,122,4,6,2325,0,2104,0,2,2486,2124,4.0
5240,1674,2464,36,1,35,653,4,5,1200,0,1504,3,2,2669,1066,4.0
5241,2180,1998,67,2,19,586,1,2,1270,0,2660,2,0,602,2354,3.0
5242,385,2657,45,2,22,261,4,0,1617,0,1957,1,1,1415,2377,5.0
5245,1656,425,45,1,9,447,1,5,368,0,621,1,3,610,826,5.0
5246,1122,2266,32,1,16,467,1,8,1448,0,2027,1,0,2243,1740,5.0
5247,1411,1894,62,2,41,547,0,2,2330,0,855,3,2,637,546,1.0
5248,1354,1625,53,2,36,201,3,5,2155,0,1923,0,1,303,996,2.0
5251,723,1266,66,2,31,647,3,4,29,0,540,3,3,2564,1553,3.0
5253,1453,1802,63,0,22,236,0,4,1859,0,598,1,2,1536,935,2.0
5264,1642,2023,27,0,7,541,4,13,2453,0,447,1,2,280,1669,4.0
5265,224,1101,30,1,13,226,3,0,1873,0,2138,2,3,1853,2249,3.0
5269,542,675,47,1,29,212,3,1,1243,0,594,2,0,1441,1946,2.0
5272,2710,1855,19,1,17,240,2,0,856,0,2380,1,1,2406,1651,3.0
5273,233,380,20,2,22,205,2,11,152,0,1379,0,2,1777,219,5.0
5284,2428,1950,52,0,33,77,2,11,667,0,1671,1,3,2397,1762,4.0
5289,1542,2286,31,2,16,152,0,4,2296,0,1226,0,0,839,716,1.0
5290,2271,2383,66,2,25,655,1,8,2138,0,819,0,2,1054,2271,4.0
5292,1748,2669,37,0,15,86,1,8,392,0,861,1,0,1965,662,4.0
5293,1901,1593,55,2,24,530,0,15,1761,0,2662,0,3,513,2206,3.0
5298,1979,1876,36,2,20,333,4,6,2007,0,1715,3,0,1985,408,3.0
5301,1961,193,33,0,33,591,2,15,1820,0,683,0,2,1973,1750,2.0
5305,76,36,33,0,35,472,2,1,243,0,1589,3,1,1271,844,1.0
5307,1090,784,69,2,9,25,4,14,1446,0,205,3,1,177,112,3.0
5308,1694,1268,50,2,4,7,2,7,1808,0,1132,0,1,252,1000,3.0
5309,2333,216,18,1,39,539,3,0,470,0,2085,3,2,1519,1385,1.0
5312,1763,1032,51,1,18,34,1,1,2613,0,616,3,0,2273,512,5.0
5316,2224,650,54,1,20,285,3,11,879,0,1958,1,3,550,2446,2.0
5320,1507,2711,61,2,40,347,0,2,1871,0,1693,3,0,1778,175,1.0
5342,2069,2017,48,1,37,265,0,10,1476,0,2426,3,0,2450,1674,4.0
5344,129,1549,62,2,32,176,2,7,282,0,2435,3,3,173,349,5.0
5351,160,2689,44,0,34,60,1,11,2276,0,2050,0,3,1646,1741,5.0
5353,470,2268,59,0,34,240,0,10,287,0,1702,2,3,2683,2344,4.0
5354,2229,1320,33,2,32,376,3,4,1332,0,2366,1,0,1689,320,2.0
5357,1143,2612,48,2,10,137,3,14,1104,0,2326,3,2,2099,799,1.0
5358,1793,1330,34,2,37,252,4,15,117,0,2368,0,3,2392,1450,5.0
5359,268,2141,69,2,4,116,3,14,192,0,1518,2,3,2238,2253,5.0
5364,2039,777,61,0,34,334,1,8,1386,0,847,0,0,2680,2087,2.0
5368,2415,1138,49,1,13,251,0,8,1231,0,2505,3,3,1540,1076,1.0
5369,1294,2237,48,1,6,12,2,9,1520,0,1357,0,3,2600,1408,4.0
5371,2691,2511,50,0,39,167,2,3,2482,0,1178,0,0,414,1923,5.0
5374,1317,1752,53,2,33,607,1,2,937,0,1945,2,3,1625,897,4.0
5380,98,2061,63,2,5,428,1,4,2304,0,1956,0,3,1409,712,4.0
5381,244,930,49,0,13,70,0,6,1088,0,2658,2,2,589,1449,4.0
5383,1358,1904,68,1,30,700,4,13,1591,0,1381,3,3,244,91,4.0
5388,2338,2695,57,0,16,488,3,11,1494,0,1187,1,1,1050,980,1.0
5395,1305,508,44,0,8,23,0,14,1686,0,2017,0,3,225,1139,3.0
5396,1368,338,36,0,3,59,4,9,1801,0,1493,0,0,2425,1769,3.0
5401,132,1956,52,1,12,134,0,8,579,0,577,3,2,1845,1270,4.0
5404,2661,2200,50,1,16,47,1,4,1520,0,2107,0,3,1385,469,5.0
5410,814,1088,33,0,39,460,4,1,331,0,541,2,2,1087,1751,1.0
5417,633,2485,50,0,18,414,1,4,1733,0,1866,3,2,791,2218,2.0
5427,1751,2636,50,0,27,416,4,7,499,0,1335,2,2,2070,2240,2.0
5429,1283,1179,31,1,15,116,4,9,693,0,1917,0,1,2698,692,3.0
5436,672,1886,51,0,15,89,4,2,309,0,1735,2,0,971,1318,2.0
5437,577,972,58,2,22,181,4,11,1827,0,1483,0,3,79,1748,4.0
5438,1779,1169,18,2,25,93,1,1,1681,0,2084,1,0,1891,860,4.0
5441,767,1760,35,0,7,75,1,6,1100,0,1332,0,0,121,847,3.0
5443,2283,1615,21,0,7,396,3,1,19,0,2339,2,2,1172,562,3.0
5444,827,1723,36,2,38,648,4,0,1517,0,845,3,3,1458,2020,2.0
5446,1151,715,44,0,16,7,0,0,467,0,2189,3,2,1337,1562,4.0
5447,581,1102,21,2,33,656,2,6,2191,0,2092,1,2,1833,686,5.0
5451,1073,897,52,0,20,125,3,7,2410,0,2521,1,2,661,283,1.0
5453,1821,1669,42,0,13,248,3,4,1921,0,1069,0,3,899,1248,1.0
5456,304,2538,70,1,3,154,2,8,2624,0,17,1,2,426,2562,4.0
5458,1985,2370,39,0,37,502,0,8,644,0,406,2,3,2115,2016,2.0
5461,386,69,23,1,32,293,2,13,2206,0,264,3,2,2216,1780,3.0
5462,1917,2389,53,0,3,504,1,0,2599,0,1780,3,3,2469,1497,1.0
5467,798,1867,64,1,23,17,2,14,1056,0,1640,3,1,747,2084,1.0
5468,1768,213,28,1,36,470,2,7,1495,0,1424,3,3,2334,2110,3.0
5471,457,2075,53,0,4,206,3,10,1996,0,838,1,1,934,1469,5.0
5473,771,2161,32,0,39,601,3,10,1178,0,301,3,3,607,1446,1.0
5474,732,1436,60,2,33,406,4,2,1587,0,2013,1,3,2696,368,2.0
5475,1756,1764,38,1,11,152,4,1,1453,0,2590,3,3,2230,2167,4.0
5476,1021,493,36,0,5,482,4,10,321,0,1046,2,1,1424,854,5.0
5478,462,1882,42,1,3,223,2,15,41,0,185,3,3,1672,2080,5.0
5479,1789,2375,35,1,3,567,0,6,303,0,1258,1,3,1916,1714,1.0
5482,1905,906,40,1,17,349,2,15,340,0,346,3,2,86,2351,1.0
5488,2385,2072,52,0,28,58,0,0,2390,0,2728,3,2,1384,1314,5.0
5492,2530,206,59,1,9,454,1,11,222,0,1311,0,2,1051,1494,1.0
5495,770,76,20,0,22,148,4,15,1944,0,700,2,0,759,380,1.0
5503,2371,503,34,2,6,547,3,7,836,0,873,0,2,2510,2335,3.0
5504,1058,800,52,1,16,527,4,8,2594,0,625,3,1,1184,1571,1.0
5511,1658,1890,38,0,8,64,1,6,1806,0,1082,2,1,837,420,4.0
5512,923,1943,47,2,9,644,0,9,501,0,494,0,2,2017,1021,3.0
5514,392,1944,45,2,27,531,2,9,2093,0,2527,0,1,2259,359,1.0
5515,820,1594,31,1,6,39,3,5,2324,0,251,3,1,2603,803,2.0
5519,860,2729,64,1,26,307,1,6,414,0,230,3,0,2264,1304,3.0
5523,598,374,31,0,26,3,3,7,774,0,13,1,3,2197,2501,2.0
5524,2359,849,48,0,9,418,1,12,1173,0,239,0,3,2499,2689,3.0
5538,1181,2648,45,0,35,390,4,15,1133,0,539,2,2,70,1601,2.0
5540,1381,1989,27,0,28,484,4,13,1484,0,31,1,2,368,1211,5.0
5541,1654,1516,45,2,37,25,3,8,894,0,234,2,2,2183,164,5.0
5543,135,330,43,0,11,312,2,9,1624,0,660,3,2,342,537,4.0
5548,189,703,53,2,8,217,3,15,421,0,1498,1,1,2016,2208,2.0
5550,1314,691,55,2,18,7,0,13,1278,0,1394,1,3,296,876,3.0
5553,2558,2510,20,2,37,283,3,5,520,0,428,1,2,2066,2634,1.0
5557,2376,210,42,2,20,348,1,12,929,0,220,2,1,818,567,1.0
5558,193,2049,39,0,15,365,4,1,1101,0,1786,2,2,1937,2312,1.0
5565,653,877,19,2,35,584,3,3,449,0,2615,2,3,2055,630,1.0
5569,1750,1954,64,1,23,62,2,14,2517,0,2484,1,2,1617,2128,5.0
5575,1588,2468,67,1,19,653,3,15,1826,0,2296,3,1,2522,326,2.0
5578,1334,2680,30,0,15,508,2,8,1187,0,1947,0,1,454,1893,1.0
5586,1296,1351,70,1,0,220,1,3,2493,0,501,3,0,2369,957,1.0
5589,2434,2209,49,0,3,493,2,15,2550,0,1713,2,0,1224,1881,3.0
5594,1788,1806,32,2,5,521,3,4,473,0,648,2,0,1061,2022,2.0
5601,1534,2690,64,0,2,99,4,13,1317,0,1617,1,3,1160,2575,4.0
5602,1594,406,44,2,12,168,2,2,2365,0,477,1,0,1631,2412,4.0
5605,2151,2323,67,0,25,257,4,7,2312,0,5,2,2,2630,1721,5.0
5609,2070,2441,26,0,40,190,4,3,2077,0,1375,1,2,2621,927,2.0
5612,174,2313,58,2,4,108,0,15,2664,0,2336,0,2,828,1447,3.0
5613,817,2409,32,0,19,31,1,13,570,0,1850,0,0,1099,1816,4.0
5614,2270,1493,21,2,27,466,2,10,1063,0,1718,1,3,371,2143,2.0
5620,78,2156,63,1,5,57,3,12,1530,0,2719,3,2,2195,2045,5.0
5622,1106,1257,44,0,25,520,3,15,608,0,469,2,1,1251,489,3.0
5625,1251,913,24,0,7,511,0,4,1751,0,1827,1,3,1541,1976,4.0
5626,931,1686,63,2,8,251,1,13,541,0,437,0,0,1465,2547,2.0
5628,2451,2579,25,1,6,81,3,9,1121,0,291,1,2,2158,2563,3.0
5630,1022,1567,24,1,18,553,2,8,1888,0,1639,3,3,752,2632,2.0
5636,2405,1887,70,2,8,619,2,15,1437,0,1574,2,1,2598,1847,1.0
5637,57,1763,28,1,22,516,2,8,1115,0,2548,2,2,565,2242,3.0
5641,2414,2602,40,0,26,309,3,0,405,0,2570,3,1,2290,2602,3.0
5643,2344,2678,58,2,22,441,3,1,1719,0,582,2,1,297,1642,2.0
5646,1899,977,39,2,16,254,2,0,1247,0,197,1,0,186,623,3.0
5648,1578,1132,37,1,9,289,2,0,2181,0,589,3,0,849,851,5.0
5650,1575,1415,69,2,30,441,3,14,1241,0,2300,0,3,1421,1325,5.0
5651,1888,2045,49,0,9,524,3,4,1443,0,2399,3,1,2518,310,2.0
5658,303,2326,52,1,29,686,1,9,838,0,1682,0,2,2002,1230,5.0
5663,2406,32,57,0,35,223,3,9,1532,0,2141,3,1,1367,2649,5.0
5665,1552,751,46,1,34,468,4,11,1113,0,640,1,0,473,2431,5.0
5666,1189,670,25,1,9,378,2,8,1246,0,1746,0,2,1738,1926,4.0
5668,1497,883,19,0,32,252,0,11,675,0,173,1,3,714,576,4.0
5669,1776,831,50,0,16,282,4,1,965,0,2588,2,2,423,2276,4.0
5671,2458,1411,42,1,11,676,2,4,1527,0,1091,1,1,2639,2486,5.0
5672,830,205,55,2,30,298,0,11,238,0,1742,2,0,2678,2125,3.0
5674,1452,1429,45,1,28,124,0,0,1650,0,934,0,2,1983,1035,1.0
5676,1377,2677,21,0,27,216,0,8,641,0,1119,2,1,944,835,1.0
5679,578,285,51,0,29,669,4,12,2559,0,2686,2,3,2646,1818,4.0
5682,2484,2282,44,0,40,42,2,13,32,0,57,0,1,2204,1696,5.0
5684,926,1832,64,1,12,404,2,12,991,0,238,3,0,1322,2617,2.0
5685,2570,1993,22,1,18,78,3,15,737,0,1662,1,0,2054,1015,4.0
5687,992,370,54,2,12,27,4,12,1239,0,2716,1,0,433,1692,2.0
5694,553,2534,43,2,23,20,4,3,2413,0,806,0,0,1100,1430,4.0
5695,2272,1530,24,1,33,65,0,6,2508,0,263,1,0,2082,2051,1.0
5700,883,157,34,0,41,475,0,15,2396,0,78,2,2,1799,1380,5.0
5704,1746,3,36,1,19,664,3,8,2095,0,563,2,1,2444,2416,1.0
5706,2133,179,67,1,25,174,1,15,934,0,2180,2,3,130,570,4.0
5714,1392,693,29,2,13,176,0,13,336,0,1937,0,0,651,1276,4.0
5716,2680,1110,35,0,1,413,3,14,798,0,1701,3,2,1027,1234,3.0
5717,1172,722,57,0,27,15,3,5,900,0,1209,0,0,1463,2503,1.0
5718,85,1499,58,2,21,316,4,3,597,0,171,1,2,2136,1309,5.0
5722,2712,565,21,2,5,536,3,9,1853,0,1314,3,3,2661,1042,3.0
5723,494,2055,60,1,41,256,1,6,1014,0,468,2,3,2472,2277,3.0
5727,1201,2588,58,2,33,48,2,4,1516,0,2127,2,0,1295,459,3.0
5730,2514,976,59,2,17,202,0,8,1413,0,160,2,2,2682,2410,4.0
5731,538,889,31,0,2,407,0,6,757,0,734,2,1,888,1077,4.0
5732,1141,426,61,1,29,485,0,8,1400,0,1414,0,0,612,841,2.0
5733,946,1911,19,0,3,560,4,5,1839,0,1638,1,0,398,747,3.0
5737,1511,728,70,2,16,323,1,10,151,0,216,2,1,2482,1802,1.0
5738,264,359,20,1,29,468,0,14,216,0,1121,1,1,1753,1253,5.0
5740,1258,1128,69,1,13,222,2,12,525,0,2515,3,3,1034,1176,3.0
5741,1256,2724,51,2,4,231,1,12,907,0,2004,2,1,314,2458,1.0
5744,670,73,32,0,33,543,4,15,2352,0,350,0,0,1067,1419,3.0
5745,1637,491,42,1,22,389,4,2,1033,0,651,0,1,1649,2363,3.0
5751,369,2475,52,1,16,587,2,12,134,0,685,1,3,2212,1397,3.0
5759,1016,2149,38,2,30,111,4,8,2283,0,1505,3,3,257,170,4.0
5760,584,2406,47,0,19,106,1,3,1396,0,900,2,2,1946,607,2.0
5761,2412,1496,28,0,35,58,0,9,515,0,1492,0,2,1287,2521,5.0
5766,2313,1738,69,1,39,19,2,6,1439,0,1458,1,2,2461,1543,2.0
5768,2582,1394,53,1,27,195,1,2,330,0,94,0,3,1972,2671,5.0
5772,556,1864,26,0,29,541,2,10,896,0,1445,3,0,1380,597,3.0
5777,1702,42,51,1,4,325,4,13,1857,0,1341,3,0,1371,115,1.0
5780,2487,1361,32,1,22,137,0,12,1186,0,483,1,3,2578,1118,2.0
5782,1772,383,39,1,41,613,1,6,1382,0,1677,2,3,1476,2286,4.0
5785,133,1091,61,2,3,207,0,6,800,0,1098,1,3,2382,683,1.0
5786,2663,46,61,1,21,78,0,7,2262,0,1879,0,2,385,531,3.0
5790,2369,236,19,0,35,517,3,10,830,0,2754,0,2,218,1109,1.0
5792,1766,1178,56,0,38,199,3,0,1819,0,2568,2,1,917,1474,1.0
5793,450,1271,27,2,14,102,2,15,2344,0,2669,0,3,1443,1499,4.0
5799,1921,1676,26,2,29,262,4,12,2464,0,880,0,0,2543,2324,5.0
5802,1641,139,21,0,36,491,2,7,259,0,313,1,1,2565,665,4.0
5803,1939,1865,23,0,13,55,1,0,2351,0,785,2,2,2096,1584,2.0
5806,835,1304,27,0,29,138,0,0,1841,0,2256,2,1,2056,1352,2.0
5807,1070,141,33,2,7,273,1,13,1804,0,1835,0,1,2459,267,1.0
5810,362,337,32,1,34,82,1,0,2552,0,1161,3,3,662,1244,5.0
5815,2595,1039,26,0,11,651,0,0,1199,0,2195,2,3,1173,2405,5.0
5816,936,1472,54,0,1,291,0,15,864,0,1939,3,2,2654,1864,2.0
5820,1291,1087,20,2,6,610,2,6,734,0,2080,3,2,857,1807,4.0
5823,2374,2637,63,0,31,385,0,2,2567,0,1891,3,2,1149,1257,2.0
5826,373,2557,68,0,11,149,3,10,2166,0,984,0,1,139,1110,1.0
5828,1183,239,23,1,8,463,4,4,16,0,682,2,1,1393,701,4.0
5829,2280,1116,20,1,39,167,0,3,865,0,708,3,3,504,2581,2.0
5832,917,1990,33,0,40,137,0,7,1825,0,590,2,2,1690,1862,4.0
5834,1012,2081,45,0,18,712,2,2,2000,0,1811,2,2,1494,2524,5.0
5840,158,2086,20,2,17,181,0,5,1041,0,189,2,0,1020,2287,5.0
5846,294,694,66,2,22,381,2,4,2003,0,221,3,0,1344,347,1.0
5847,793,1004,46,0,12,104,4,4,718,0,2008,2,3,2456,1136,1.0
5848,1992,2177,21,2,15,337,1,6,1419,0,1488,3,1,1708,2400,4.0
5852,1835,423,28,1,25,299,3,8,1966,0,175,3,0,2280,1676,2.0
5853,242,946,26,0,8,53,3,12,2026,0,65,3,0,1428,345,3.0
5854,1165,1225,37,1,10,332,2,10,15,0,1300,3,2,830,2554,5.0
5855,924,502,56,0,7,619,3,3,919,0,1134,0,3,437,2627,3.0
5856,181,312,21,2,25,694,4,3,2667,0,150,1,0,2380,533,4.0
5860,979,452,70,2,31,122,4,7,1641,0,794,1,2,2314,885,4.0
5863,904,1795,34,1,32,282,1,9,2640,0,2397,1,2,1140,292,4.0
5865,2578,839,37,1,39,76,3,15,518,0,252,1,3,945,168,1.0
5866,1700,823,19,0,14,445,3,15,2424,0,1331,0,2,1586,2171,4.0
5867,384,2085,57,2,9,107,3,7,1849,0,746,0,1,2493,2662,1.0
5868,1890,2651,41,2,21,625,0,7,1619,0,274,2,0,577,1887,1.0
5870,600,812,56,2,9,252,2,4,1771,0,1139,1,3,1650,2487,1.0
5876,523,412,48,2,23,658,4,8,1613,0,2109,3,3,100,2262,3.0
5885,1446,2688,19,2,5,259,2,2,1981,0,2212,3,2,1350,1969,1.0
5886,1847,2013,49,1,2,395,3,4,1518,0,2553,2,0,1179,962,1.0
5890,1322,2115,48,1,12,195,3,3,2627,0,2124,1,1,1493,2670,1.0
5893,1406,701,32,1,33,519,2,8,2314,0,690,2,3,554,2482,4.0
5900,2200,474,65,0,10,514,2,9,52,0,2671,1,0,562,2273,1.0
5902,472,55,62,2,14,275,1,2,2295,0,413,0,1,2360,362,5.0
5905,2218,2728,51,2,26,497,0,13,1244,0,1838,3,3,279,1322,4.0
5910,1802,482,56,2,23,525,2,12,999,0,1634,0,0,1333,1691,2.0
5912,1856,1294,63,2,20,251,0,13,413,0,1994,2,1,1048,2009,4.0
5918,1102,2040,21,0,36,440,4,7,370,0,2535,1,1,1587,1914,1.0
5919,617,1991,18,0,16,410,0,9,146,0,2697,0,1,370,1935,2.0
5920,2409,2525,41,0,30,495,4,10,124,0,937,0,3,804,2432,3.0
5930,33,105,27,2,35,545,3,5,834,0,2677,2,2,956,778,4.0
5931,2516,2303,47,1,14,607,0,11,746,0,2640,2,0,2373,2632,4.0
5939,886,573,56,2,14,693,2,7,1065,0,146,3,3,2328,2101,3.0
5940,1813,1701,57,0,25,60,1,5,596,0,1003,3,2,1162,583,3.0
5944,2457,1435,44,1,24,33,3,2,1914,0,2333,0,3,2699,1970,3.0
5945,654,175,43,1,27,258,0,4,2029,0,2043,0,0,1813,2327,2.0
5950,2026,1719,56,1,1,345,1,12,1672,0,777,3,1,150,498,3.0
5951,1891,2164,62,1,14,223,0,1,2257,0,704,0,2,927,782,4.0
5952,2493,2512,46,2,14,711,3,8,1511,0,387,1,0,2344,2629,4.0
5957,355,10,34,2,23,654,4,8,1568,0,1006,1,3,1761,2160,3.0
5960,1583,176,69,1,4,129,1,6,2101,0,1333,2,2,1342,771,3.0
5961,2312,659,65,2,19,169,1,1,163,0,1541,0,2,1823,1448,5.0
5962,1428,852,30,0,21,708,0,7,1509,0,2725,3,1,2269,2086,5.0
5966,1281,80,61,1,37,575,1,6,1610,0,966,1,0,140,327,1.0
5969,1054,248,59,0,11,254,4,14,1453,0,623,3,3,1169,1579,5.0
5971,1709,933,47,1,4,291,1,0,666,0,2503,2,1,767,250,4.0
5973,1347,1066,37,0,22,396,4,4,1456,0,1871,1,3,2627,1157,2.0
5980,935,2305,57,2,34,549,0,7,941,0,1741,0,2,2675,2316,1.0
5981,1366,2723,30,1,1,673,2,0,1455,0,583,2,3,799,1960,4.0
5983,1439,2573,65,0,23,332,0,6,1995,0,860,2,0,902,1323,1.0
5984,439,2309,28,2,4,186,4,10,1089,0,2654,2,1,1125,1154,5.0
5991,616,2093,25,1,31,391,3,10,1497,0,1516,2,2,1110,1401,4.0
5992,1264,1689,47,2,0,537,4,9,1522,0,513,3,2,1243,637,2.0
5993,2190,2471,31,1,32,696,0,8,415,0,1862,1,2,1809,1324,1.0
5997,2640,2565,70,2,29,446,2,1,175,0,117,1,2,616,1367,2.0
6011,1959,709,45,0,28,47,3,12,1550,0,1184,3,2,294,1643,4.0
6014,340,2474,49,0,33,640,3,1,2595,0,72,3,2,1585,579,3.0
6018,739,2393,37,1,12,258,0,1,2412,0,2403,0,2,154,1098,2.0
6019,1947,944,54,2,25,713,1,5,2273,0,1686,0,0,1029,676,1.0
6021,2565,626,52,0,13,593,0,14,2530,0,511,3,1,427,2496,2.0
6022,1999,1953,57,2,25,497,0,13,1282,0,846,3,2,1679,2624,1.0
6023,1971,314,18,2,34,140,0,12,780,0,2453,2,2,2241,1400,2.0
6024,2287,718,27,1,23,420,1,8,1384,0,1318,3,1,680,2611,2.0
6027,2608,1569,34,2,2,263,2,2,2241,0,1304,3,2,1240,1100,3.0
6028,1753,2385,68,0,16,6,1,8,2561,0,2567,3,2,402,1179,4.0
6031,1570,1504,59,2,2,119,0,14,713,0,77,3,2,1261,864,4.0
6033,526,2515,32,2,6,666,2,13,116,0,2624,0,1,2208,1461,1.0
6035,1496,2078,55,2,35,59,4,10,181,0,827,0,0,1619,1196,4.0
6043,254,649,53,2,9,144,3,0,1764,0,1214,1,3,2048,313,1.0
6046,2225,1453,63,0,37,159,0,3,2287,0,1966,2,2,1657,2162,2.0
6048,1633,400,50,0,0,370,4,14,651,0,2500,0,0,631,2200,5.0
6049,1205,2634,46,2,20,29,1,6,1538,0,1278,3,1,2623,1080,1.0
6052,2119,2151,49,0,20,547,2,9,447,0,1552,0,3,1774,2014,4.0
6053,461,2659,63,2,36,422,2,9,1843,0,2146,2,1,1304,2490,1.0
6055,2442,1495,26,0,7,631,0,5,2350,0,2584,0,3,2393,501,4.0
6057,2383,323,51,1,1,328,0,6,313,0,2391,3,0,2568,688,5.0
6058,659,607,23,2,16,449,3,14,736,0,1669,2,3,164,756,3.0
6059,1964,198,47,1,1,608,4,12,1926,0,601,2,1,2688,416,2.0
6060,486,876,65,0,19,505,2,8,2554,0,1272,2,3,930,289,2.0
6065,2187,2301,43,2,39,312,1,10,1492,0,1678,0,1,1369,315,1.0
6072,247,1573,65,1,32,367,0,3,2106,0,1627,0,1,653,671,3.0
6078,2402,1458,41,1,40,715,2,2,616,0,378,1,1,626,1078,1.0
6079,1270,1272,26,1,40,516,4,0,1932,0,839,1,3,94,814,1.0
6080,678,2211,44,0,14,380,4,2,1357,0,44,2,3,2477,1798,2.0
6082,1865,2457,70,2,38,245,1,4,1374,0,2245,3,3,2297,1700,1.0
6085,869,346,27,2,6,488,1,0,2340,0,443,3,3,149,900,4.0
6087,2019,2540,34,0,29,587,2,0,1971,0,188,3,3,688,299,4.0
6089,2108,804,25,2,7,217,3,15,1068,0,1075,3,3,534,158,3.0
6096,420,771,62,0,15,192,3,13,2585,0,1297,3,3,2453,1597,3.0
6098,419,1486,42,1,15,557,4,4,1361,0,1725,0,0,1009,2060,2.0
6099,2624,2308,47,1,39,385,0,5,2416,0,1549,1,3,1975,2060,1.0
6102,122,22,63,1,2,438,2,9,2403,0,2029,0,3,2107,2702,4.0
6106,897,2333,64,0,17,609,3,3,1700,0,2708,0,2,2458,2384,4.0
6107,1388,2392,23,1,29,87,0,2,339,0,50,1,3,243,330,2.0
6111,1292,1513,64,2,0,700,2,14,1519,0,1216,0,3,2494,1755,3.0
6112,1565,77,44,2,28,288,4,7,2357,0,976,3,3,611,1353,5.0
6116,2627,1796,41,1,40,265,3,15,1519,0,1269,1,2,663,2701,2.0
6117,1672,1652,55,0,9,284,0,9,1901,0,2423,3,3,2670,968,1.0
6122,1729,1722,60,0,35,198,4,3,2338,0,1712,1,0,307,1382,3.0
6123,1046,601,23,0,7,65,2,9,2674,0,1429,0,1,2103,1900,2.0
6125,345,811,36,2,20,295,3,5,1528,0,543,2,3,2213,511,3.0
6130,1894,2414,51,0,0,715,4,7,2100,0,1787,1,3,1002,350,5.0
6133,2562,1946,45,2,34,662,1,0,145,0,1141,0,1,2555,375,1.0
6135,1734,2092,62,1,6,8,0,13,623,0,1207,2,3,288,896,3.0
6136,2308,369,49,1,12,438,2,12,395,0,1619,1,3,2294,2210,3.0
6141,1115,543,30,2,13,356,4,8,1760,0,1294,1,1,608,1020,1.0
6143,1147,1914,35,2,16,291,1,6,450,0,869,2,2,201,2690,3.0
6146,1132,2497,66,2,38,121,4,5,1001,0,1073,2,3,2560,1989,1.0
6149,863,1020,18,0,22,486,4,13,1098,0,507,2,3,97,2252,4.0
6151,1487,1,18,1,35,360,3,3,418,0,303,3,1,632,2710,4.0
6153,285,1683,65,0,37,491,1,6,674,0,699,0,1,2397,1747,3.0
6154,2303,471,57,2,32,60,4,8,2255,0,2726,1,2,265,1720,4.0
6155,311,1018,44,2,25,479,0,11,1823,0,76,2,0,155,571,4.0
6157,2175,2387,20,1,0,674,3,2,1311,0,1909,3,0,464,780,2.0
6158,35,2544,59,2,28,253,2,12,1473,0,531,1,1,590,1614,4.0
6159,137,760,34,2,2,496,4,14,961,0,898,0,0,118,1598,4.0
6166,2422,1438,62,2,35,280,4,2,1653,0,1130,1,0,157,2025,5.0
6168,652,1571,42,2,34,681,3,7,1717,0,1340,1,1,518,2325,2.0
6169,639,345,33,2,0,322,2,11,1832,0,2048,1,2,1684,1404,1.0
6174,266,2117,25,0,38,693,3,11,1338,0,2234,3,1,819,2705,4.0
6175,1454,1339,53,1,40,87,4,12,1828,0,320,0,3,1272,1336,5.0
6177,980,1016,26,2,2,627,0,10,1527,0,1602,3,0,2283,2679,4.0
6178,2389,2130,55,2,36,96,1,15,1527,0,2292,2,0,2700,1514,5.0
6182,349,1387,21,0,37,409,1,5,1367,0,345,1,2,806,1195,3.0
6185,585,1753,22,2,35,1,1,3,1423,0,607,1,1,1349,2232,1.0
6187,2075,873,26,0,26,628,4,14,1512,0,2583,1,1,884,360,2.0
6188,2037,1543,56,0,22,619,0,13,1625,0,2611,3,1,2559,2058,1.0
6194,2206,967,69,1,39,574,4,8,1872,0,2295,2,3,245,2691,3.0
6196,2148,148,28,1,41,205,3,12,2156,0,2668,1,3,445,306,1.0
6197,1138,2433,47,1,10,558,1,0,1045,0,793,0,2,539,1761,5.0
6198,2485,2299,22,0,29,143,3,13,75,0,1731,1,2,1677,1160,4.0
6199,1634,2722,39,0,11,503,3,10,1593,0,618,1,1,148,719,2.0
6201,2235,1639,23,0,10,231,4,8,1800,0,1467,1,2,1875,2708,2.0
6202,2443,686,43,0,34,551,3,9,690,0,338,0,3,1185,232,5.0
6204,2165,2645,51,2,13,404,0,2,2256,0,2531,0,1,168,1339,5.0
6205,628,1144,67,0,27,433,4,13,1836,0,2302,1,1,347,1009,2.0
6212,478,1357,36,0,39,263,4,14,873,0,2100,2,1,2642,760,2.0
6217,250,1353,31,1,41,367,1,14,2172,0,2182,0,1,103,1495,1.0
6220,83,2226,60,0,9,532,1,0,1858,0,2052,3,2,983,945,3.0
6234,117,2246,56,1,11,93,2,6,2209,0,0,0,3,1437,2007,2.0
6237,1693,1079,52,2,33,684,3,1,1886,0,2448,1,3,2432,1005,2.0
6241,910,1378,31,1,8,389,1,14,79,0,22,0,0,1927,1660,4.0
6242,746,2703,34,2,17,519,4,15,201,0,2229,0,3,604,1502,4.0
6243,527,238,53,1,21,537,3,8,178,0,2721,3,3,270,2309,5.0
